y_true,y_pred_baseline,y_pred_credits,base_p_average,base_p_flop,base_p_hit,p_average,p_flop,p_hit,base_confidence,confidence,p_true_baseline,p_true_credits,delta_p_true,baseline_correct,credits_correct,transition,id,title,original_title,main_genre,budget,runtime,production_scale,talent_score,cast_size,crew_size,known_actor_count,possible_franchise_flag,director_name,runtime_bucket,budget_bucket
flop,flop,flop,0.3652056277706262,0.43589736785993527,0.19889700436943844,0.38399356441385024,0.5538469342912404,0.06215950129490937,0.43589736785993527,0.5538469342912404,0.43589736785993527,0.5538469342912404,0.11794956643130516,1,1,stable_correct,9042,The Cave,The Cave,Action,30000000,97.0,large_scale,0.0,15,69,0,0,Bruce Hunt,medium,budget_mid
flop,flop,average,0.36672191186008496,0.4036247007875398,0.22965338735237517,0.43967249531411173,0.28177754046657455,0.2785499642193138,0.4036247007875398,0.43967249531411173,0.4036247007875398,0.28177754046657455,-0.12184716032096526,1,0,correct_to_wrong,2185,Big Trouble,Big Trouble,Action,40000000,85.0,indie,0.1555900621118012,33,6,1,0,Barry Sonnenfeld,short,budget_mid
hit,hit,hit,0.22335355243225508,0.18979072130922026,0.5868557262585247,0.2669615150400073,0.30518502095549555,0.42785346400449703,0.5868557262585247,0.42785346400449703,0.5868557262585247,0.42785346400449703,-0.15900226225402764,1,1,stable_correct,768,From Hell,From Hell,Horror,35000000,122.0,indie,0.0795031055900621,26,65,1,0,Albert Hughes,long,budget_mid
average,hit,average,0.4107666944660188,0.1517876488309214,0.4374456567030598,0.5152688975179246,0.12231463246097209,0.3624164700211033,0.4374456567030598,0.5152688975179246,0.4107666944660188,0.5152688975179246,0.10450220305190577,0,1,wrong_to_correct,44826,Hugo,Hugo,Adventure,170000000,126.0,mid_scale,0.5111801242236025,28,77,2,0,Martin Scorsese,long,budget_high
flop,average,hit,0.38315169584577846,0.3269399660123175,0.28990833814190414,0.3427067951293321,0.11357812824308355,0.5437150766275843,0.38315169584577846,0.5437150766275843,0.3269399660123175,0.11357812824308355,-0.21336183776923395,0,0,stable_wrong,43949,Flipped,Flipped,Romance,14000000,89.0,indie,0.09130434782608694,20,71,0,0,Rob Reiner,short,budget_low
flop,hit,hit,0.25660347496754976,0.19058357921246022,0.55281294581999,0.3449816342198378,0.2942512407149559,0.3607671250652064,0.55281294581999,0.3607671250652064,0.19058357921246022,0.2942512407149559,0.10366766150249568,0,0,stable_wrong,18162,Land of the Lost,Land of the Lost,Adventure,100000000,102.0,mid_scale,0.09472049689440992,18,27,1,0,Brad Silberling,medium,budget_high
average,average,hit,0.5903817026338876,0.09503126801934907,0.3145870293467633,0.4474634382236803,0.08757753947273159,0.46495902230358827,0.5903817026338876,0.46495902230358827,0.5903817026338876,0.4474634382236803,-0.14291826441020727,1,0,correct_to_wrong,44833,Battleship,Battleship,Thriller,209000000,131.0,mid_scale,0.14037267080745341,46,122,1,0,Peter Berg,long,budget_high
hit,average,average,0.4348787835273254,0.26951915465363296,0.29560206181904175,0.4426582512957698,0.34661891977223513,0.21072282893199498,0.4348787835273254,0.4426582512957698,0.29560206181904175,0.21072282893199498,-0.08487923288704677,0,0,stable_wrong,11678,Vertical Limit,Vertical Limit,Action,75000000,124.0,indie,0.07608695652173912,18,21,0,0,Martin Campbell,long,budget_high
hit,average,hit,0.3673317645923825,0.3348240927514662,0.2978441426561513,0.2375916159818068,0.12255806376122948,0.6398503202569636,0.3673317645923825,0.6398503202569636,0.2978441426561513,0.6398503202569636,0.34200617760081237,0,1,wrong_to_correct,137106,The Lego Movie,The Lego Movie,Adventure,60000000,100.0,large_scale,0.22329192546583848,35,82,3,1,Phil Lord,medium,budget_high
flop,average,average,0.43480975301833474,0.2505468175050683,0.314643429476597,0.5064256914672624,0.0891112807313231,0.4044630278014146,0.43480975301833474,0.5064256914672624,0.2505468175050683,0.0891112807313231,-0.1614355367737452,0,0,stable_wrong,9573,Blood Work,Blood Work,Crime,50000000,110.0,indie,0.42826086956521736,18,33,0,0,Clint Eastwood,medium,budget_high
flop,hit,flop,0.29464113282249704,0.26090268395187527,0.4444561832256277,0.3724460428889905,0.49000782801633497,0.1375461290946744,0.4444561832256277,0.49000782801633497,0.26090268395187527,0.49000782801633497,0.2291051440644597,0,1,wrong_to_correct,16072,Gods and Generals,Gods and Generals,Drama,56000000,214.0,mid_scale,0.06428571428571428,21,72,1,0,Ronald F. Maxwell,long,budget_high
hit,flop,flop,0.2744928572423964,0.5481943633742594,0.17731277938334422,0.27700760471674596,0.6305637980290998,0.09242859725415423,0.5481943633742594,0.6305637980290998,0.17731277938334422,0.09242859725415423,-0.08488418212919,0,0,stable_wrong,25643,Love Happens,Love Happens,Drama,18000000,109.0,large_scale,0.0,16,17,0,0,Brandon Camp,medium,budget_mid
hit,average,hit,0.3846258274712792,0.29333149166464734,0.32204268086407334,0.35172587139779604,0.10502927296863535,0.5432448556335686,0.3846258274712792,0.5432448556335686,0.32204268086407334,0.5432448556335686,0.22120217476949527,0,1,wrong_to_correct,16869,Inglourious Basterds,Inglourious Basterds,Drama,70000000,153.0,large_scale,0.1555900621118012,71,42,1,1,Quentin Tarantino,long,budget_high
hit,average,hit,0.4803689955603525,0.1539539172587669,0.3656770871808806,0.2988454054322937,0.023372719560958755,0.6777818750067475,0.4803689955603525,0.6777818750067475,0.3656770871808806,0.6777818750067475,0.31210478782586687,0,1,wrong_to_correct,131634,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,Action,160000000,137.0,mid_scale,0.3180124223602484,51,114,4,1,Francis Lawrence,long,budget_high
flop,flop,flop,0.25569979601438103,0.5050839803407596,0.2392162236448593,0.3055791754197409,0.5124077527143078,0.18201307186595128,0.5050839803407596,0.5124077527143078,0.5050839803407596,0.5124077527143078,0.0073237723735481985,1,1,stable_correct,14396,Code Name: The Cleaner,Code Name: The Cleaner,Action,20000000,84.0,indie,0.04565217391304347,13,2,0,0,Les Mayfield,short,budget_mid
hit,hit,hit,0.35075110740309584,0.25971962125668924,0.3895292713402148,0.31931697358583644,0.29634720158903605,0.3843358248251274,0.3895292713402148,0.3843358248251274,0.3895292713402148,0.3843358248251274,-0.005193446515087408,1,1,stable_correct,50359,Hop,Hop,Animation,63000000,95.0,indie,0.10993788819875774,11,21,1,0,Tim Hill,medium,budget_high
hit,hit,hit,0.18458210035598246,0.2290686211029805,0.586349278541037,0.19193611278145892,0.09437676331412372,0.7136871239044175,0.586349278541037,0.7136871239044175,0.586349278541037,0.7136871239044175,0.12733784536338044,1,1,stable_correct,215,Saw II,Saw II,Horror,4000000,92.0,large_scale,0.03043478260869565,15,23,0,1,Darren Lynn Bousman,medium,budget_low
average,average,flop,0.3494402449338207,0.3324842923210841,0.3180754627450952,0.23876763481687385,0.6203580234125081,0.140874341770618,0.3494402449338207,0.6203580234125081,0.3494402449338207,0.23876763481687385,-0.11067261011694685,1,0,correct_to_wrong,256924,Danny Collins,Danny Collins,Comedy,10000000,107.0,indie,0.06428571428571428,9,3,1,0,Dan Fogelman,medium,budget_low
hit,hit,hit,0.2230126000157946,0.3341437386550539,0.44284366132915154,0.08583647283122348,0.06643343110646198,0.8477300960623145,0.44284366132915154,0.8477300960623145,0.44284366132915154,0.8477300960623145,0.404886434733163,1,1,stable_correct,1891,The Empire Strikes Back,The Empire Strikes Back,Adventure,18000000,124.0,indie,0.0795031055900621,76,51,1,1,Irvin Kershner,long,budget_mid
hit,average,hit,0.5041591892955984,0.11563276834127803,0.38020804236312344,0.20036720300085056,0.026826486736090876,0.7728063102630586,0.5041591892955984,0.7728063102630586,0.38020804236312344,0.7728063102630586,0.3925982678999351,0,1,wrong_to_correct,54138,Star Trek Into Darkness,Star Trek Into Darkness,Action,190000000,132.0,mid_scale,0.09472049689440992,98,107,1,1,J.J. Abrams,long,budget_high
flop,flop,flop,0.29833776375055215,0.4217542792191482,0.27990795703029975,0.34245451123940096,0.45143082784149596,0.20611466091910324,0.4217542792191482,0.45143082784149596,0.4217542792191482,0.45143082784149596,0.029676548622347754,1,1,stable_correct,12779,Swept Away,Swept Away,Comedy,10000000,89.0,mid_scale,0.07608695652173912,6,16,0,0,Guy Ritchie,short,budget_low
average,hit,hit,0.2432845091590139,0.1296417220138539,0.6270737688271322,0.37100180376765646,0.10716281925156301,0.5218353769807805,0.6270737688271322,0.5218353769807805,0.2432845091590139,0.37100180376765646,0.12771729460864256,0,0,stable_wrong,10066,House of Wax,House of Wax,Horror,40000000,113.0,mid_scale,0.07608695652173912,15,96,0,0,Jaume Collet-Serra,medium,budget_mid
flop,flop,flop,0.35785665848221704,0.4823982592454354,0.15974508227234746,0.3095649492452406,0.6165410309274502,0.07389401982730918,0.4823982592454354,0.6165410309274502,0.4823982592454354,0.6165410309274502,0.13414277168201477,1,1,stable_correct,7288,Duplex,Duplex,Action,40000000,89.0,indie,0.12857142857142856,26,8,2,0,Danny DeVito,short,budget_mid
hit,average,average,0.4683725566067154,0.217260066267434,0.31436737712585067,0.498064915380596,0.20105264300391193,0.3008824416154922,0.4683725566067154,0.498064915380596,0.31436737712585067,0.3008824416154922,-0.013484935510358453,0,0,stable_wrong,9348,Species,Species,Science Fiction,35000000,108.0,indie,0.12515527950310557,53,43,1,0,Roger Donaldson,medium,budget_mid
average,hit,hit,0.378657864351261,0.15420429250276732,0.4671378431459717,0.28346542197013713,0.0693179848967889,0.6472165931330739,0.4671378431459717,0.6472165931330739,0.378657864351261,0.28346542197013713,-0.09519244238112384,0,0,stable_wrong,65759,Happy Feet Two,Happy Feet Two,Animation,130000000,100.0,mid_scale,0.28416149068322977,26,22,3,0,George Miller,medium,budget_high
average,flop,flop,0.2752656268078385,0.4651819701106581,0.2595524030815034,0.34603255223353135,0.4190001315501328,0.2349673162163358,0.4651819701106581,0.4190001315501328,0.2752656268078385,0.34603255223353135,0.07076692542569285,0,0,stable_wrong,23172,The Spy Next Door,The Spy Next Door,Action,28000000,94.0,mid_scale,0.04565217391304347,16,3,0,0,Brian Levant,medium,budget_mid
hit,flop,flop,0.27247992329234333,0.4935938531947825,0.2339262235128742,0.1878603132662462,0.7106344785451444,0.10150520818860942,0.4935938531947825,0.7106344785451444,0.2339262235128742,0.10150520818860942,-0.13242101532426478,0,0,stable_wrong,22314,In Too Deep,In Too Deep,Drama,7000000,97.0,indie,0.0795031055900621,10,5,1,0,Michael Rymer,medium,budget_low
hit,hit,hit,0.26626034763198225,0.23552879627922005,0.49821085608879784,0.22986975138371427,0.2856590333851839,0.48447121523110187,0.49821085608879784,0.48447121523110187,0.49821085608879784,0.48447121523110187,-0.013739640857695967,1,1,stable_correct,747,Shaun of the Dead,Shaun of the Dead,Horror,4000000,99.0,large_scale,0.04565217391304347,22,17,0,0,Edgar Wright,medium,budget_low
flop,hit,flop,0.28401890599463026,0.318944060076332,0.39703703392903766,0.16423619324868124,0.6225180899177155,0.21324571683360313,0.39703703392903766,0.6225180899177155,0.318944060076332,0.6225180899177155,0.3035740298413835,0,1,wrong_to_correct,301748,The Opposite Sex,Opposite Sex,Comedy,3300000,96.0,indie,0.0,7,4,0,0,Jonathan Silverman,medium,budget_low
average,flop,flop,0.24173029598314127,0.47455890053937305,0.2837108034774858,0.2579378683652919,0.46295020167311435,0.2791119299615937,0.47455890053937305,0.46295020167311435,0.24173029598314127,0.2579378683652919,0.016207572382150648,0,0,stable_wrong,218043,Left Behind,Left Behind,Thriller,16000000,110.0,indie,0.06428571428571428,27,53,1,0,Vic Armstrong,medium,budget_mid
hit,flop,hit,0.26552874316565733,0.3914695325785833,0.3430017242557594,0.21137039633040322,0.11374567647019043,0.6748839271994064,0.3914695325785833,0.6748839271994064,0.3430017242557594,0.6748839271994064,0.33188220294364695,0,1,wrong_to_correct,660,Thunderball,Thunderball,Adventure,5500000,130.0,indie,0.10993788819875774,19,16,1,0,Terence Young,long,budget_low
average,flop,flop,0.27440223948334463,0.4182641289150162,0.30733363160163923,0.34308444531630133,0.46783432384576495,0.18908123083793368,0.4182641289150162,0.46783432384576495,0.27440223948334463,0.34308444531630133,0.0686822058329567,0,0,stable_wrong,9290,Crocodile Dundee in Los Angeles,Crocodile Dundee in Los Angeles,Adventure,21150000,92.0,mid_scale,0.03043478260869565,19,14,0,0,Simon Wincer,medium,budget_mid
hit,hit,hit,0.3080327780596802,0.3335366311892184,0.3584305907511014,0.33396591594328523,0.32540135449320357,0.34063272956351115,0.3584305907511014,0.34063272956351115,0.3584305907511014,0.34063272956351115,-0.017797861187590247,1,1,stable_correct,10521,Bride Wars,Bride Wars,Comedy,30000000,89.0,large_scale,0.10993788819875774,28,4,1,0,Gary Winick,short,budget_mid
hit,hit,hit,0.1440611302476507,0.13207975311166187,0.7238591166406874,0.24637213057433308,0.17967769560611183,0.5739501738195552,0.7238591166406874,0.5739501738195552,0.7238591166406874,0.5739501738195552,-0.1499089428211322,1,1,stable_correct,338,"Good bye, Lenin!","Good bye, Lenin!",Comedy,4800000,121.0,mid_scale,0.0,16,39,0,0,Wolfgang Becker,long,budget_low
hit,hit,hit,0.3232596606801371,0.07819073499420842,0.5985496043256545,0.28522787958085233,0.18979369958012124,0.5249784208390263,0.5985496043256545,0.5249784208390263,0.5985496043256545,0.5249784208390263,-0.07357118348662817,1,1,stable_correct,62211,Monsters University,Monsters University,Animation,200000000,104.0,indie,0.12857142857142856,24,13,2,0,Dan Scanlon,medium,budget_high
hit,hit,hit,0.36946589724347595,0.2423773482219159,0.3881567545346082,0.3495810613459244,0.1544330844532279,0.49598585420084773,0.3881567545346082,0.49598585420084773,0.3881567545346082,0.49598585420084773,0.10782909966623955,1,1,stable_correct,4232,Scream,Scream,Crime,14000000,111.0,indie,0.37080745341614907,19,81,1,0,Wes Craven,medium,budget_low
average,average,average,0.45968643464355763,0.19266641791684544,0.34764714743959696,0.4802009196023833,0.09621006848928525,0.42358901190833137,0.45968643464355763,0.4802009196023833,0.45968643464355763,0.4802009196023833,0.020514484958825685,1,1,stable_correct,39691,Cats & Dogs 2 : The Revenge of Kitty Galore,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy,85000000,82.0,indie,0.09472049689440992,18,10,1,1,Brad Peyton,short,budget_high
flop,flop,flop,0.20962059079481232,0.4902430607871319,0.30013634841805575,0.12044077726572033,0.7631899065290547,0.11636931620522496,0.4902430607871319,0.7631899065290547,0.4902430607871319,0.7631899065290547,0.2729468457419228,1,1,stable_correct,44113,Stone,Stone,Drama,22000000,105.0,indie,0.12857142857142856,11,2,2,0,John Curran,medium,budget_mid
hit,flop,flop,0.31149922298224864,0.5151646666904609,0.1733361103272905,0.3093549620929513,0.5349070920622062,0.15573794584484252,0.5151646666904609,0.5349070920622062,0.1733361103272905,0.15573794584484252,-0.01759816448244797,0,0,stable_wrong,12094,Jackass Number Two,Jackass Number Two,Action,11000000,95.0,indie,0.04565217391304347,31,15,0,0,Jeff Tremaine,medium,budget_low
average,flop,flop,0.2724028282867315,0.4935257574240793,0.23407141428918912,0.25908839661201016,0.5010791640292147,0.23983243935877518,0.4935257574240793,0.5010791640292147,0.2724028282867315,0.25908839661201016,-0.01331443167472135,0,0,stable_wrong,129670,Nebraska,Nebraska,Drama,12000000,115.0,indie,0.04565217391304347,14,69,0,0,Alexander Payne,medium,budget_low
hit,flop,average,0.31936663076098676,0.42695276455335585,0.2536806046856575,0.43334494585315503,0.3747800156631093,0.19187503848373574,0.42695276455335585,0.43334494585315503,0.2536806046856575,0.19187503848373574,-0.06180556620192176,0,0,stable_wrong,1359,American Psycho,American Psycho,Thriller,7000000,102.0,mid_scale,0.12857142857142856,19,59,2,0,Mary Harron,medium,budget_low
flop,flop,flop,0.332629692558645,0.42076087311213656,0.2466094343292185,0.35467590368415763,0.37309911470000445,0.27222498161583797,0.42076087311213656,0.37309911470000445,0.42076087311213656,0.37309911470000445,-0.047661758412132105,1,1,stable_correct,70074,Bullet to the Head,Bullet to the Head,Action,55000000,92.0,large_scale,0.10993788819875774,19,84,1,0,Walter Hill,medium,budget_high
average,average,hit,0.4250463116953356,0.19627334931438226,0.37868033899028214,0.4155259032700075,0.07792759398702351,0.5065465027429691,0.4250463116953356,0.5065465027429691,0.4250463116953356,0.4155259032700075,-0.009520408425328086,1,0,correct_to_wrong,18823,Clash of the Titans,Clash of the Titans,Adventure,125000000,106.0,large_scale,0.2046583850931677,35,123,2,0,Louis Leterrier,medium,budget_high
hit,average,flop,0.4059444146458606,0.3342349870581267,0.25982059829601273,0.274667418724515,0.5604424848499864,0.1648900964254985,0.4059444146458606,0.5604424848499864,0.25982059829601273,0.1648900964254985,-0.09493050187051422,0,0,stable_wrong,71688,The Iron Lady,The Iron Lady,History,13000000,105.0,large_scale,0.14378881987577638,31,15,2,0,Phyllida Lloyd,medium,budget_low
hit,flop,hit,0.24995681891741084,0.4275654461521533,0.32247773493043586,0.21847711955973279,0.22901027951702402,0.5525126009232432,0.4275654461521533,0.5525126009232432,0.32247773493043586,0.5525126009232432,0.2300348659928073,0,1,wrong_to_correct,16769,Coal Miner's Daughter,Coal Miner's Daughter,Drama,15000000,125.0,indie,0.12515527950310557,21,17,1,0,Michael Apted,long,budget_low
hit,average,hit,0.5336515875839397,0.05279800089537766,0.41355041152068256,0.19296805894782948,0.012251856418060394,0.7947800846341101,0.5336515875839397,0.7947800846341101,0.41355041152068256,0.7947800846341101,0.38122967311342754,0,1,wrong_to_correct,271110,Captain America: Civil War,Captain America: Civil War,Adventure,250000000,147.0,large_scale,0.14378881987577638,100,119,2,1,Anthony Russo,long,budget_high
